#Device,HMC8015
#Device Name,
#Date,2018-07-12
#Logging Interval[s],0.100
#Actual Count,1858        
URMS[V],IRMS[A],P[W],FPLL[Hz],WH[Wh],IRange[A],S[VA],Q[var],LAMBDA[],UTHD[%],Timestamp
231.96,85.22E-03,16.169,50.005,,100E-03,19.767,11.370,0.818,3.20,10:51:06.300
234.30,84.67E-03,16.262,50.006,,100E-03,19.839,11.364,0.820,3.17,10:51:06.400
234.31,90.18E-03,17.437,50.005,,100E-03,21.129,11.932,0.825,3.17,10:51:06.500
234.28,105.66E-03,20.903,50.005,,100E-03,24.754,13.260,0.844,3.18,10:51:06.600
234.25,105.28E-03,20.818,50.005,,100E-03,24.662,13.222,0.844,3.20,10:51:06.700
234.27,99.99E-03,19.580,50.004,,100E-03,23.424,12.858,0.836,3.19,10:51:06.800
234.28,97.75E-03,19.195,50.004,,100E-03,22.900,12.489,0.838,3.17,10:51:06.900
234.26,98.73E-03,19.387,50.002,,100E-03,23.128,12.611,0.838,3.17,10:51:07.000
234.27,95.78E-03,18.634,50.005,,100E-03,22.438,12.498,0.830,3.18,10:51:07.100
234.28,93.74E-03,18.258,50.003,,100E-03,21.963,12.206,0.831,3.16,10:51:07.200
234.33,94.33E-03,18.386,50.002,,100E-03,22.105,12.271,0.832,3.16,10:51:07.300
234.37,97.19E-03,18.915,50.001,,100E-03,22.778,12.691,0.830,3.18,10:51:07.400
234.36,99.08E-03,19.273,50.001,,100E-03,23.222,12.953,0.830,3.19,10:51:07.500
234.34,99.98E-03,19.637,50.001,,100E-03,23.429,12.780,0.838,3.20,10:51:07.600
234.32,99.92E-03,19.720,50.001,,100E-03,23.412,12.619,0.842,3.19,10:51:07.700
234.32,108.04E-03,21.458,50.001,,100E-03,25.315,13.432,0.848,3.16,10:51:07.800
234.32,111.36E-03,22.049,50.001,,100E-03,26.094,13.956,0.845,3.18,10:51:07.900
234.32,111.33E-03,22.062,50.003,,100E-03,26.086,13.920,0.846,3.19,10:51:08.000
234.32,112.93E-03,22.416,50.001,,100E-03,26.462,14.063,0.847,3.16,10:51:08.100
234.43,12.63E-03,0.927,50.003,,100E-03,2.961,2.812,0.313,3.20,10:51:08.200
234.43,12.66E-03,0.928,50.004,,100E-03,2.968,2.820,0.313,3.19,10:51:08.300
234.42,12.70E-03,0.933,50.004,,100E-03,2.977,2.827,0.313,3.21,10:51:08.400
234.43,12.95E-03,0.964,50.004,,100E-03,3.037,2.880,0.317,3.20,10:51:08.500
234.38,12.95E-03,0.960,50.004,,100E-03,3.035,2.879,0.316,3.20,10:51:08.600
234.39,10.28E-03,0.615,50.003,,100E-03,2.410,2.330,0.255,3.18,10:51:08.700
234.39,9.54E-03,0.523,50.004,,100E-03,2.235,2.173,0.234,3.17,10:51:08.800
234.43,9.24E-03,0.480,50.006,,100E-03,2.166,2.112,0.222,3.15,10:51:08.900
234.42,12.47E-03,0.886,50.006,,100E-03,2.924,2.786,0.303,3.17,10:51:09.000
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:09.100
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:09.200
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:09.300
233.82,inf,inf,50.004,,20E-03,inf,inf,inf,3.19,10:51:09.400
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:09.500
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:09.600
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:09.700
234.35,104.65E-03,20.774,50.005,,100E-03,24.524,13.032,0.847,3.20,10:51:09.800
234.28,109.30E-03,21.900,50.004,,100E-03,25.608,13.272,0.855,3.20,10:51:09.900
230.61,104.73E-03,20.300,50.004,,100E-03,24.153,13.088,0.840,3.21,10:51:10.000
234.28,109.28E-03,21.801,50.003,,100E-03,25.603,13.424,0.852,3.21,10:51:10.100
234.25,122.90E-03,24.699,50.004,,100E-03,28.789,14.789,0.858,3.18,10:51:10.200
nan,nan,nan,nan,,200E-03,nan,nan,nan,nan,10:51:10.300
nan,nan,nan,nan,,200E-03,nan,nan,nan,nan,10:51:10.400
nan,nan,nan,nan,,200E-03,nan,nan,nan,nan,10:51:10.500
234.29,113.36E-03,22.641,50.002,,200E-03,26.559,13.885,0.852,3.18,10:51:10.600
234.23,119.01E-03,23.926,50.002,,200E-03,27.876,14.304,0.858,3.17,10:51:10.700
230.54,116.95E-03,22.937,50.004,,200E-03,26.962,14.174,0.851,3.18,10:51:10.800
234.23,116.91E-03,23.440,50.004,,200E-03,27.384,14.158,0.856,3.16,10:51:10.900
234.23,115.86E-03,23.202,50.004,,200E-03,27.138,14.077,0.855,3.17,10:51:11.000
234.26,114.49E-03,22.903,50.004,,200E-03,26.820,13.957,0.854,3.16,10:51:11.100
234.24,115.16E-03,23.047,50.004,,200E-03,26.975,14.016,0.854,3.18,10:51:11.200
234.22,119.13E-03,23.954,50.003,,200E-03,27.903,14.312,0.858,3.16,10:51:11.300
234.22,124.01E-03,25.023,50.003,,200E-03,29.045,14.747,0.862,3.16,10:51:11.400
234.22,126.38E-03,25.489,50.004,,200E-03,29.601,15.051,0.861,3.18,10:51:11.500
234.25,127.89E-03,25.891,50.005,,200E-03,29.959,15.073,0.864,3.18,10:51:11.600
234.29,102.76E-03,16.894,50.004,,200E-03,24.076,17.154,0.702,3.18,10:51:11.700
234.32,12.68E-03,0.926,50.003,,200E-03,2.971,2.823,0.312,3.18,10:51:11.800
234.37,12.76E-03,0.930,50.005,,200E-03,2.992,2.843,0.311,3.20,10:51:11.900
234.37,12.64E-03,0.917,50.004,,200E-03,2.962,2.816,0.310,3.19,10:51:12.000
234.38,inf,inf,50.005,,200E-03,inf,inf,inf,3.19,10:51:12.100
nan,nan,nan,nan,,1,nan,nan,nan,nan,10:51:12.200
nan,nan,nan,nan,,1,nan,nan,nan,nan,10:51:12.300
nan,nan,nan,nan,,1,nan,nan,nan,nan,10:51:12.400
233.63,0.7491,168.29,50.009,,1,175.00,47.99,0.962,3.16,10:51:12.500
233.68,0.7054,158.96,50.008,,1,164.84,43.63,0.964,3.16,10:51:12.600
231.20,0.6836,152.62,50.009,,1,158.05,41.08,0.966,3.16,10:51:12.700
233.77,0.6778,153.07,50.009,,1,158.45,40.94,0.966,3.16,10:51:12.800
233.76,0.6729,152.00,50.007,,1,157.29,40.46,0.966,3.14,10:51:12.900
233.80,0.6559,148.38,50.010,,1,153.36,38.78,0.967,3.16,10:51:13.000
233.83,0.6470,146.44,50.009,,1,151.28,37.95,0.968,3.19,10:51:13.100
233.87,0.6322,143.28,50.007,,1,147.85,36.49,0.969,3.15,10:51:13.200
233.86,0.6312,143.05,50.004,,1,147.60,36.39,0.969,3.18,10:51:13.300
233.83,0.6324,143.31,50.003,,1,147.89,36.51,0.969,3.21,10:51:13.400
233.84,0.6450,146.03,50.004,,1,150.83,37.76,0.968,3.16,10:51:13.500
233.89,0.6407,145.13,50.004,,1,149.86,37.33,0.968,3.18,10:51:13.600
233.93,0.6397,144.95,50.003,,1,149.65,37.24,0.969,3.18,10:51:13.700
233.90,0.6471,146.52,50.004,,1,151.36,37.96,0.968,3.18,10:51:13.800
233.92,0.6457,146.22,50.006,,1,151.05,37.89,0.968,3.18,10:51:13.900
233.86,0.6564,148.52,50.004,,1,153.51,38.82,0.967,3.17,10:51:14.000
233.91,0.6390,144.78,50.005,,1,149.47,37.15,0.969,3.14,10:51:14.100
233.84,0.6384,144.60,50.006,,1,149.28,37.09,0.969,3.13,10:51:14.200
233.83,0.6410,145.15,50.008,,1,149.88,37.37,0.968,3.15,10:51:14.300
233.89,0.6370,144.34,50.008,,1,148.99,36.96,0.969,3.15,10:51:14.400
233.93,0.6347,143.85,50.009,,1,148.47,36.74,0.969,3.18,10:51:14.500
233.87,0.6332,143.49,50.008,,1,148.09,36.60,0.969,3.19,10:51:14.600
233.88,0.6330,143.46,50.008,,1,148.04,36.56,0.969,3.20,10:51:14.700
233.94,0.6335,143.60,50.009,,1,148.20,36.63,0.969,3.21,10:51:14.800
233.97,0.6270,142.21,50.007,,1,146.69,35.98,0.969,3.20,10:51:14.900
233.92,0.6449,146.05,50.007,,1,150.85,37.76,0.968,3.19,10:51:15.000
233.89,0.6510,147.35,50.007,,1,152.25,38.31,0.968,3.17,10:51:15.100
233.90,0.6414,145.28,50.007,,1,150.01,37.39,0.968,3.17,10:51:15.200
233.89,0.6378,144.50,50.007,,1,149.17,37.06,0.969,3.17,10:51:15.300
233.89,0.6457,146.21,50.008,,1,151.02,37.82,0.968,3.17,10:51:15.400
233.89,0.6444,145.93,50.007,,1,150.71,37.67,0.968,3.16,10:51:15.500
233.86,0.6369,144.29,50.007,,1,148.94,36.94,0.969,3.15,10:51:15.600
233.89,0.6226,141.20,50.007,,1,145.61,35.55,0.970,3.16,10:51:15.700
233.98,0.6174,140.15,50.007,,1,144.47,35.05,0.970,3.14,10:51:15.800
233.97,0.6175,140.16,50.006,,1,144.47,35.05,0.970,3.14,10:51:15.900
233.99,0.6133,139.25,50.006,,1,143.50,34.68,0.970,3.16,10:51:16.000
233.99,0.6169,140.04,50.005,,1,144.35,35.04,0.970,3.17,10:51:16.100
233.98,0.6281,142.46,50.005,,1,146.97,36.13,0.969,3.18,10:51:16.200
233.93,0.6404,145.09,50.005,,1,149.80,37.29,0.969,3.21,10:51:16.300
233.86,0.6401,144.99,50.004,,1,149.70,37.25,0.969,3.20,10:51:16.400
233.89,0.6364,144.21,50.005,,1,148.86,36.90,0.969,3.19,10:51:16.500
233.82,0.6435,145.68,50.005,,1,150.45,37.60,0.968,3.18,10:51:16.600
233.83,0.6413,145.23,50.006,,1,149.96,37.35,0.968,3.20,10:51:16.700
233.84,0.6334,143.51,50.007,,1,148.11,36.62,0.969,3.20,10:51:16.800
233.81,0.6314,143.05,50.007,,1,147.62,36.42,0.969,3.17,10:51:16.900
234.36,0.0089,0.42,50.007,,1,2.09,2.05,0.200,3.18,10:51:17.000
234.36,0.0090,0.42,50.009,,1,2.11,2.06,0.200,3.18,10:51:17.100
234.36,0.0091,0.43,50.008,,1,2.13,2.08,0.204,3.18,10:51:17.200
234.34,0.0091,0.44,50.008,,1,2.14,2.09,0.208,3.16,10:51:17.300
234.32,0.0092,0.44,50.008,,1,2.15,2.10,0.207,3.16,10:51:17.400
234.36,0.0092,0.45,50.007,,1,2.14,2.10,0.208,3.17,10:51:17.500
234.35,0.0090,0.43,50.007,,1,2.12,2.08,0.202,3.18,10:51:17.600
234.36,0.0090,0.42,50.008,,1,2.12,2.07,0.197,3.18,10:51:17.700
234.37,0.0090,0.42,50.007,,1,2.11,2.07,0.198,3.17,10:51:17.800
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:17.900
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:18.000
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:18.100
234.35,inf,inf,50.006,,20E-03,inf,inf,inf,3.18,10:51:18.200
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:18.300
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:18.400
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:18.500
234.27,114.03E-03,22.791,50.007,,100E-03,26.714,13.936,0.853,3.16,10:51:18.600
234.28,110.96E-03,22.070,50.006,,100E-03,25.996,13.737,0.849,3.15,10:51:18.700
231.15,110.74E-03,21.604,50.005,,100E-03,25.598,13.729,0.844,3.19,10:51:18.800
234.26,110.74E-03,22.017,50.005,,100E-03,25.941,13.719,0.849,3.21,10:51:18.900
234.25,109.94E-03,21.939,50.006,,100E-03,25.754,13.489,0.852,3.19,10:51:19.000
234.26,108.84E-03,21.681,50.006,,100E-03,25.496,13.416,0.850,3.18,10:51:19.100
234.17,108.93E-03,21.695,50.008,,100E-03,25.507,13.413,0.851,3.29,10:51:19.200
234.04,109.35E-03,21.791,50.008,,100E-03,25.592,13.421,0.851,3.06,10:51:19.300
234.12,110.59E-03,22.028,50.008,,100E-03,25.892,13.607,0.851,3.24,10:51:19.400
234.08,111.42E-03,22.168,50.008,,100E-03,26.082,13.741,0.850,3.16,10:51:19.500
234.05,110.44E-03,21.995,50.008,,100E-03,25.850,13.581,0.851,3.18,10:51:19.600
234.05,109.05E-03,21.691,50.008,,100E-03,25.524,13.452,0.850,3.17,10:51:19.700
234.10,109.42E-03,21.750,50.009,,100E-03,25.615,13.529,0.849,3.17,10:51:19.800
234.10,111.09E-03,22.111,50.009,,100E-03,26.006,13.689,0.850,3.18,10:51:19.900
234.12,115.97E-03,23.197,50.008,,100E-03,27.151,14.109,0.854,3.20,10:51:20.000
234.14,121.13E-03,24.301,50.009,,100E-03,28.362,14.624,0.857,3.19,10:51:20.100
nan,nan,nan,nan,,200E-03,nan,nan,nan,nan,10:51:20.200
nan,nan,nan,nan,,200E-03,nan,nan,nan,nan,10:51:20.300
nan,nan,nan,nan,,200E-03,nan,nan,nan,nan,10:51:20.400
234.08,124.43E-03,25.057,50.006,,200E-03,29.127,14.849,0.860,3.18,10:51:20.500
234.07,147.07E-03,30.184,50.007,,200E-03,34.424,16.551,0.877,3.17,10:51:20.600
234.06,174.07E-03,36.066,50.008,,200E-03,40.742,18.952,0.885,3.17,10:51:20.700
233.98,198.37E-03,41.708,50.008,,200E-03,46.414,20.365,0.899,3.18,10:51:20.800
233.96,226.17E-03,47.953,50.007,,200E-03,52.915,22.373,0.906,3.21,10:51:20.900
234.08,151.80E-03,16.943,50.007,,200E-03,35.533,31.233,0.477,3.21,10:51:21.000
234.19,11.91E-03,0.840,50.007,,200E-03,2.788,2.659,0.301,3.19,10:51:21.100
234.20,12.16E-03,0.870,50.007,,200E-03,2.847,2.711,0.306,3.18,10:51:21.200
234.17,12.22E-03,0.873,50.007,,200E-03,2.862,2.726,0.305,3.19,10:51:21.300
234.12,12.15E-03,0.866,50.008,,200E-03,2.845,2.710,0.304,3.17,10:51:21.400
nan,nan,nan,nan,,20,nan,nan,nan,nan,10:51:21.500
nan,nan,nan,nan,,20,nan,nan,nan,nan,10:51:21.600
nan,nan,nan,nan,,20,nan,nan,nan,nan,10:51:21.700
228.83,6.008,1.3748E+03,50.007,,20,1.3748E+03,0.0029E+03,1.000,3.19,10:51:21.800
228.83,6.009,1.3750E+03,50.007,,20,1.3750E+03,0.0030E+03,1.000,3.21,10:51:21.900
228.83,6.010,1.3752E+03,50.007,,20,1.3752E+03,0.0029E+03,1.000,3.17,10:51:22.000
228.84,6.011,1.3755E+03,50.007,,20,1.3755E+03,0.0030E+03,1.000,3.17,10:51:22.100
228.85,6.012,1.3759E+03,50.007,,20,1.3759E+03,0.0030E+03,1.000,3.17,10:51:22.200
228.85,6.013,1.3760E+03,50.008,,20,1.3760E+03,0.0030E+03,1.000,3.15,10:51:22.300
228.86,6.013,1.3762E+03,50.008,,20,1.3762E+03,0.0030E+03,1.000,3.14,10:51:22.400
nan,nan,nan,nan,,10,nan,nan,nan,nan,10:51:22.500
nan,nan,nan,nan,,10,nan,nan,nan,nan,10:51:22.600
nan,nan,nan,nan,,10,nan,nan,nan,nan,10:51:22.700
228.92,6.017,1.3774E+03,50.008,,10,1.3774E+03,0.0030E+03,1.000,3.17,10:51:22.800
228.88,6.016,1.3769E+03,50.008,,10,1.3769E+03,0.0029E+03,1.000,3.15,10:51:22.900
231.63,6.089,1.4104E+03,50.008,,10,1.4104E+03,,1.000,3.15,10:51:23.000
228.94,6.018,1.3778E+03,50.008,,10,1.3778E+03,0.0030E+03,1.000,3.12,10:51:23.100
228.92,6.018,1.3776E+03,50.008,,10,1.3776E+03,0.0030E+03,1.000,3.16,10:51:23.200
228.91,6.017,1.3774E+03,50.007,,10,1.3774E+03,0.0030E+03,1.000,3.15,10:51:23.300
228.83,6.015,1.3765E+03,50.007,,10,1.3765E+03,0.0030E+03,1.000,3.16,10:51:23.400
228.70,6.128,1.4002E+03,50.006,,10,1.4016E+03,0.0624E+03,0.999,3.14,10:51:23.500
228.57,6.230,1.4212E+03,50.008,,10,1.4239E+03,0.0877E+03,0.998,3.18,10:51:23.600
228.56,6.231,1.4214E+03,50.008,,10,1.4241E+03,0.0880E+03,0.998,3.16,10:51:23.700
228.63,6.233,1.4222E+03,50.008,,10,1.4249E+03,0.0881E+03,0.998,3.17,10:51:23.800
228.62,6.232,1.4221E+03,50.008,,10,1.4248E+03,0.0879E+03,0.998,3.18,10:51:23.900
228.65,6.233,1.4224E+03,50.008,,10,1.4251E+03,0.0878E+03,0.998,3.16,10:51:24.000
228.68,6.234,1.4228E+03,50.008,,10,1.4255E+03,0.0878E+03,0.998,3.16,10:51:24.100
228.69,6.234,1.4229E+03,50.008,,10,1.4256E+03,0.0876E+03,0.998,3.17,10:51:24.200
228.70,6.234,1.4230E+03,50.009,,10,1.4257E+03,0.0875E+03,0.998,3.15,10:51:24.300
228.70,6.234,1.4231E+03,50.010,,10,1.4257E+03,0.0874E+03,0.998,3.16,10:51:24.400
228.68,6.233,1.4228E+03,50.010,,10,1.4255E+03,0.0872E+03,0.998,3.18,10:51:24.500
228.69,6.232,1.4227E+03,50.009,,10,1.4253E+03,0.0867E+03,0.998,3.18,10:51:24.600
228.71,6.232,1.4226E+03,50.009,,10,1.4252E+03,0.0865E+03,0.998,3.16,10:51:24.700
228.68,6.230,1.4221E+03,50.008,,10,1.4247E+03,0.0863E+03,0.998,3.17,10:51:24.800
228.63,6.228,1.4212E+03,50.008,,10,1.4238E+03,0.0860E+03,0.998,3.18,10:51:24.900
228.68,6.228,1.4215E+03,50.008,,10,1.4241E+03,0.0857E+03,0.998,3.16,10:51:25.000
228.68,6.227,1.4214E+03,50.008,,10,1.4240E+03,0.0856E+03,0.998,3.16,10:51:25.100
228.64,6.226,1.4210E+03,50.009,,10,1.4235E+03,0.0856E+03,0.998,3.16,10:51:25.200
228.65,6.226,1.4211E+03,50.008,,10,1.4237E+03,0.0857E+03,0.998,3.19,10:51:25.300
228.71,6.226,1.4214E+03,50.008,,10,1.4240E+03,0.0856E+03,0.998,3.18,10:51:25.400
228.69,6.225,1.4210E+03,50.007,,10,1.4236E+03,0.0855E+03,0.998,3.19,10:51:25.500
228.69,6.224,1.4209E+03,50.007,,10,1.4235E+03,0.0856E+03,0.998,3.18,10:51:25.600
228.67,6.223,1.4204E+03,50.007,,10,1.4230E+03,0.0854E+03,0.998,3.17,10:51:25.700
228.65,6.222,1.4200E+03,50.008,,10,1.4226E+03,0.0853E+03,0.998,3.16,10:51:25.800
228.67,6.222,1.4202E+03,50.009,,10,1.4227E+03,0.0853E+03,0.998,3.17,10:51:25.900
228.64,6.221,1.4198E+03,50.010,,10,1.4224E+03,0.0853E+03,0.998,3.18,10:51:26.000
228.64,6.221,1.4198E+03,50.009,,10,1.4224E+03,0.0853E+03,0.998,3.16,10:51:26.100
234.12,0.009,0.0005E+03,50.009,,10,0.0020E+03,0.0020E+03,0.246,3.18,10:51:26.200
234.19,0.008,0.0004E+03,50.011,,10,0.0019E+03,0.0019E+03,0.225,3.17,10:51:26.300
234.19,0.008,0.0005E+03,50.011,,10,0.0020E+03,0.0019E+03,0.235,3.17,10:51:26.400
234.21,0.008,0.0005E+03,50.010,,10,0.0020E+03,0.0019E+03,0.235,3.14,10:51:26.500
234.25,0.008,0.0004E+03,50.010,,10,0.0019E+03,0.0019E+03,0.221,3.15,10:51:26.600
234.24,0.008,0.0004E+03,50.010,,10,0.0020E+03,0.0019E+03,0.222,3.16,10:51:26.700
234.20,0.008,0.0004E+03,50.011,,10,0.0020E+03,0.0019E+03,0.227,3.16,10:51:26.800
234.17,0.009,0.0005E+03,50.012,,10,0.0020E+03,0.0019E+03,0.230,3.17,10:51:26.900
234.21,0.009,0.0005E+03,50.010,,10,0.0020E+03,0.0020E+03,0.243,3.16,10:51:27.000
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:27.100
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:27.200
nan,nan,nan,nan,,20E-03,nan,nan,nan,nan,10:51:27.300
234.22,8.571E-03,0.3759,50.009,,20E-03,2.0074,1.9719,0.187,3.15,10:51:27.400
234.22,8.793E-03,0.4117,50.011,,20E-03,2.0594,2.0178,0.200,3.18,10:51:27.500
234.25,8.805E-03,0.4090,50.011,,20E-03,2.0626,2.0217,0.198,3.17,10:51:27.600
234.23,8.808E-03,0.4108,50.011,,20E-03,2.0630,2.0217,0.199,3.18,10:51:27.700
234.18,9.140E-03,0.4076,50.011,,20E-03,2.1403,2.1012,0.190,3.17,10:51:27.800
234.18,9.119E-03,0.3995,50.011,,20E-03,2.1356,2.0979,0.187,3.15,10:51:27.900
234.20,9.007E-03,0.3794,50.012,,20E-03,2.1096,2.0752,0.180,3.15,10:51:28.000
234.19,8.672E-03,0.3761,50.012,,20E-03,2.0309,1.9958,0.185,3.15,10:51:28.100
234.22,8.631E-03,0.3784,50.012,,20E-03,2.0215,1.9858,0.187,3.15,10:51:28.200
234.20,8.794E-03,0.4058,50.011,,20E-03,2.0596,2.0192,0.197,3.17,10:51:28.300
234.22,9.144E-03,0.4554,50.012,,20E-03,2.1416,2.0927,0.213,3.18,10:51:28.400
234.22,9.131E-03,0.4558,50.011,,20E-03,2.1386,2.0895,0.213,3.16,10:51:28.500
234.21,9.109E-03,0.4503,50.013,,20E-03,2.1334,2.0854,0.211,3.14,10:51:28.600
234.17,9.053E-03,0.4382,50.013,,20E-03,2.1199,2.0741,0.207,3.15,10:51:28.700
234.19,8.904E-03,0.4217,50.012,,20E-03,2.0853,2.0422,0.202,3.15,10:51:28.800
234.22,8.928E-03,0.4247,50.012,,20E-03,2.0910,2.0474,0.203,3.14,10:51:28.900
234.23,8.961E-03,0.4254,50.012,,20E-03,2.0988,2.0553,0.203,3.15,10:51:29.000
234.22,9.894E-03,0.5411,50.012,,20E-03,2.3173,2.2532,0.233,3.14,10:51:29.100
234.20,12.087E-03,0.8377,50.013,,20E-03,2.8306,2.7039,0.296,3.16,10:51:29.200
234.17,12.433E-03,0.8872,50.015,,20E-03,2.9115,2.7730,0.305,3.16,10:51:29.300
234.17,12.638E-03,0.9135,50.013,,20E-03,2.9595,2.8149,0.309,3.16,10:51:29.400
234.14,12.452E-03,0.8898,50.014,,20E-03,2.9156,2.7765,0.305,3.14,10:51:29.500
233.96,inf,inf,50.011,,20E-03,inf,inf,inf,3.15,10:51:29.600
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:29.700
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:29.800
nan,nan,nan,nan,,100E-03,nan,nan,nan,nan,10:51:29.900
234.27,12.22E-03,0.866,50.013,,100E-03,2.864,2.730,0.303,3.16,10:51:30.000
234.24,12.31E-03,0.875,50.013,,100E-03,2.884,2.748,0.303,3.14,10:51:30.100
nan,nan,nan,nan,,20,nan,nan,nan,nan,10:51:30.200
nan,nan,nan,nan,,20,nan,nan,nan,nan,10:51:30.300
nan,nan,nan,nan,,20,nan,nan,nan,nan,10:51:30.400
228.69,6.216,1.4189E+03,50.009,,20,1.4215E+03,0.0853E+03,0.998,3.17,10:51:30.500
228.65,6.214,1.4183E+03,50.011,,20,1.4208E+03,0.0851E+03,0.998,3.15,10:51:30.600
228.65,6.213,1.4181E+03,50.009,,20,1.4207E+03,0.0850E+03,0.998,3.16,10:51:30.700
228.67,6.214,1.4184E+03,50.009,,20,1.4210E+03,0.0850E+03,0.998,3.18,10:51:30.800
228.70,6.214,1.4187E+03,50.009,,20,1.4212E+03,0.0850E+03,0.998,3.16,10:51:30.900
228.70,6.215,1.4188E+03,50.009,,20,1.4213E+03,0.0849E+03,0.998,3.17,10:51:31.000
nan,nan,nan,nan,,10,nan,nan,nan,nan,10:51:31.100
nan,nan,nan,nan,,10,nan,nan,nan,nan,10:51:31.200
nan,nan,nan,nan,,10,nan,nan,nan,nan,10:51:31.300
228.68,6.215,1.4188E+03,50.014,,10,1.4213E+03,0.0850E+03,0.998,3.16,10:51:31.400
228.66,6.216,1.4188E+03,50.014,,10,1.4213E+03,0.0851E+03,0.998,3.14,10:51:31.500
228.63,6.215,1.4185E+03,50.013,,10,1.4210E+03,0.0851E+03,0.998,3.13,10:51:31.600
228.63,6.215,1.4185E+03,50.013,,10,1.4210E+03,0.0850E+03,0.998,3.16,10:51:31.700
228.73,6.218,1.4197E+03,50.014,,10,1.4222E+03,0.0851E+03,0.998,3.13,10:51:31.800
228.75,6.219,1.4200E+03,50.014,,10,1.4225E+03,0.0850E+03,0.998,3.14,10:51:31.900
228.77,6.220,1.4203E+03,50.013,,10,1.4229E+03,0.0851E+03,0.998,3.14,10:51:32.000
228.74,6.219,1.4199E+03,50.013,,10,1.4225E+03,0.0851E+03,0.998,3.14,10:51:32.100
228.67,6.218,1.4192E+03,50.013,,10,1.4217E+03,0.0851E+03,0.998,3.14,10:51:32.200
228.65,6.217,1.4190E+03,50.014,,10,1.4216E+03,0.0850E+03,0.998,3.16,10:51:32.300
228.62,6.217,1.4187E+03,50.011,,10,1.4213E+03,0.0850E+03,0.998,3.13,10:51:32.400
228.66,6.217,1.4191E+03,50.013,,10,1.4216E+03,0.0850E+03,0.998,3.14,10:51:32.500
