#Device,HMC8015
#Device Name,
#Date,2018-07-12
#Logging Interval[s],0.100
#Actual Count,1206        
URMS[V],IRMS[A],P[W],FPLL[Hz],WH[Wh],IRange[A],S[VA],Q[var],LAMBDA[],UTHD[%],Timestamp
227.79,3.3274,0.7579E+03,49.990,,5,0.7580E+03,0.0055E+03,1.000,3.92,10:02:00.100
227.80,3.3273,0.7579E+03,49.990,,5,0.7580E+03,0.0055E+03,1.000,3.92,10:02:00.200
227.74,3.3263,0.7575E+03,49.990,,5,0.7575E+03,0.0055E+03,1.000,3.94,10:02:00.300
227.73,3.3261,0.7574E+03,49.991,,5,0.7575E+03,0.0055E+03,1.000,3.95,10:02:00.400
227.78,3.3267,0.7577E+03,49.991,,5,0.7577E+03,0.0055E+03,1.000,3.95,10:02:00.500
227.76,3.3262,0.7575E+03,49.992,,5,0.7576E+03,0.0055E+03,1.000,3.97,10:02:00.600
227.74,3.3260,0.7575E+03,49.990,,5,0.7575E+03,0.0055E+03,1.000,3.99,10:02:00.700
227.75,3.3260,0.7575E+03,49.990,,5,0.7575E+03,0.0055E+03,1.000,3.96,10:02:00.800
227.77,3.3260,0.7575E+03,49.990,,5,0.7575E+03,0.0055E+03,1.000,3.98,10:02:00.900
227.78,3.3261,0.7576E+03,49.991,,5,0.7576E+03,0.0055E+03,1.000,3.94,10:02:01.000
227.78,3.3260,0.7576E+03,49.989,,5,0.7576E+03,0.0055E+03,1.000,3.96,10:02:01.100
227.78,3.3259,0.7575E+03,49.988,,5,0.7576E+03,0.0055E+03,1.000,3.96,10:02:01.200
227.78,3.3258,0.7575E+03,49.990,,5,0.7576E+03,0.0055E+03,1.000,3.97,10:02:01.300
227.77,3.3256,0.7575E+03,49.990,,5,0.7575E+03,0.0055E+03,1.000,3.97,10:02:01.400
227.75,3.3250,0.7573E+03,49.991,,5,0.7573E+03,0.0055E+03,1.000,3.96,10:02:01.500
227.80,3.3255,0.7575E+03,49.990,,5,0.7576E+03,0.0055E+03,1.000,3.97,10:02:01.600
227.78,3.3252,0.7574E+03,49.991,,5,0.7574E+03,0.0055E+03,1.000,3.98,10:02:01.700
227.79,3.3252,0.7574E+03,49.990,,5,0.7575E+03,0.0055E+03,1.000,3.99,10:02:01.800
227.87,3.3261,0.7579E+03,49.992,,5,0.7579E+03,0.0055E+03,1.000,4.00,10:02:01.900
227.85,3.3257,0.7577E+03,49.992,,5,0.7578E+03,0.0055E+03,1.000,4.00,10:02:02.000
227.82,3.3252,0.7575E+03,49.994,,5,0.7575E+03,0.0055E+03,1.000,4.02,10:02:02.100
227.87,3.3259,0.7579E+03,49.993,,5,0.7579E+03,0.0055E+03,1.000,3.99,10:02:02.200
227.81,3.3248,0.7574E+03,49.993,,5,0.7574E+03,0.0055E+03,1.000,4.01,10:02:02.300
227.78,3.3242,0.7572E+03,49.993,,5,0.7572E+03,0.0055E+03,1.000,3.98,10:02:02.400
227.78,3.3242,0.7572E+03,49.992,,5,0.7572E+03,0.0055E+03,1.000,3.99,10:02:02.500
227.82,3.3246,0.7574E+03,49.994,,5,0.7574E+03,0.0055E+03,1.000,4.01,10:02:02.600
227.78,3.3238,0.7571E+03,49.993,,5,0.7571E+03,0.0055E+03,1.000,4.03,10:02:02.700
227.79,3.3239,0.7571E+03,49.994,,5,0.7572E+03,0.0055E+03,1.000,4.02,10:02:02.800
227.73,3.3228,0.7567E+03,49.993,,5,0.7567E+03,0.0055E+03,1.000,4.00,10:02:02.900
227.75,3.3231,0.7568E+03,49.992,,5,0.7568E+03,0.0055E+03,1.000,4.01,10:02:03.000
227.75,3.3231,0.7568E+03,49.990,,5,0.7568E+03,0.0055E+03,1.000,3.99,10:02:03.100
227.75,3.3228,0.7567E+03,49.991,,5,0.7568E+03,0.0055E+03,1.000,3.99,10:02:03.200
227.72,3.3223,0.7565E+03,49.990,,5,0.7565E+03,0.0055E+03,1.000,4.00,10:02:03.300
227.74,3.3224,0.7566E+03,49.988,,5,0.7566E+03,0.0055E+03,1.000,4.01,10:02:03.400
227.69,3.3216,0.7563E+03,49.987,,5,0.7563E+03,0.0055E+03,1.000,4.00,10:02:03.500
227.69,3.3215,0.7563E+03,49.986,,5,0.7563E+03,0.0055E+03,1.000,4.01,10:02:03.600
227.71,3.3218,0.7564E+03,49.988,,5,0.7564E+03,0.0055E+03,1.000,4.02,10:02:03.700
227.69,3.3214,0.7562E+03,49.987,,5,0.7562E+03,0.0055E+03,1.000,4.01,10:02:03.800
227.66,3.3207,0.7560E+03,49.989,,5,0.7560E+03,0.0055E+03,1.000,4.02,10:02:03.900
227.67,3.3209,0.7561E+03,49.988,,5,0.7561E+03,0.0055E+03,1.000,3.97,10:02:04.000
227.65,3.3206,0.7559E+03,49.990,,5,0.7559E+03,0.0055E+03,1.000,3.99,10:02:04.100
227.66,3.3208,0.7560E+03,49.989,,5,0.7560E+03,0.0055E+03,1.000,4.00,10:02:04.200
227.60,3.3198,0.7556E+03,49.988,,5,0.7556E+03,0.0055E+03,1.000,4.00,10:02:04.300
227.59,3.3194,0.7554E+03,49.989,,5,0.7555E+03,0.0055E+03,1.000,3.98,10:02:04.400
227.59,3.3194,0.7555E+03,49.991,,5,0.7555E+03,0.0055E+03,1.000,3.99,10:02:04.500
227.63,3.3199,0.7557E+03,49.990,,5,0.7557E+03,0.0055E+03,1.000,3.95,10:02:04.600
227.56,3.3185,0.7551E+03,49.988,,5,0.7552E+03,0.0055E+03,1.000,3.97,10:02:04.700
227.58,3.3187,0.7552E+03,49.988,,5,0.7553E+03,0.0055E+03,1.000,3.94,10:02:04.800
227.59,3.3188,0.7553E+03,49.986,,5,0.7553E+03,0.0055E+03,1.000,4.01,10:02:04.900
227.58,3.3185,0.7552E+03,49.988,,5,0.7552E+03,0.0055E+03,1.000,4.00,10:02:05.000
227.56,3.3181,0.7551E+03,49.988,,5,0.7551E+03,0.0055E+03,1.000,3.99,10:02:05.100
227.56,3.3179,0.7550E+03,49.987,,5,0.7550E+03,0.0055E+03,1.000,3.96,10:02:05.200
227.54,3.3176,0.7549E+03,49.988,,5,0.7549E+03,0.0055E+03,1.000,3.97,10:02:05.300
227.58,3.3180,0.7551E+03,49.989,,5,0.7551E+03,0.0055E+03,1.000,3.95,10:02:05.400
227.61,3.3184,0.7553E+03,49.988,,5,0.7553E+03,0.0055E+03,1.000,3.97,10:02:05.500
227.57,3.3177,0.7550E+03,49.988,,5,0.7550E+03,0.0055E+03,1.000,3.96,10:02:05.600
227.52,3.3169,0.7546E+03,49.989,,5,0.7546E+03,0.0055E+03,1.000,3.95,10:02:05.700
227.49,3.3166,0.7545E+03,49.989,,5,0.7545E+03,0.0055E+03,1.000,3.94,10:02:05.800
227.52,3.3170,0.7547E+03,49.990,,5,0.7547E+03,0.0055E+03,1.000,3.96,10:02:05.900
227.52,3.3168,0.7546E+03,49.989,,5,0.7546E+03,0.0055E+03,1.000,3.92,10:02:06.000
227.51,3.3167,0.7546E+03,49.989,,5,0.7546E+03,0.0055E+03,1.000,3.92,10:02:06.100
227.49,3.3162,0.7544E+03,49.989,,5,0.7544E+03,0.0055E+03,1.000,3.92,10:02:06.200
227.54,3.3166,0.7546E+03,49.988,,5,0.7547E+03,0.0055E+03,1.000,3.96,10:02:06.300
227.79,3.3201,0.7563E+03,49.986,,5,0.7563E+03,0.0055E+03,1.000,3.86,10:02:06.400
227.91,3.3218,0.7571E+03,49.988,,5,0.7571E+03,0.0055E+03,1.000,3.88,10:02:06.500
227.90,3.3215,0.7570E+03,49.987,,5,0.7570E+03,0.0055E+03,1.000,3.84,10:02:06.600
227.91,3.3215,0.7570E+03,49.988,,5,0.7570E+03,0.0055E+03,1.000,3.86,10:02:06.700
