#Device,HMC8015
#Device Name,
#Date,2018-07-12
#Logging Interval[s],0.100
#Actual Count,1463        
URMS[V],IRMS[A],P[W],FPLL[Hz],WH[Wh],IRange[A],S[VA],Q[var],LAMBDA[],UTHD[%],Timestamp
228.20,3.3545,0.7655E+03,50.013,,5,0.7655E+03,0.0055E+03,1.000,3.77,10:36:33.900
228.19,3.3541,0.7654E+03,50.015,,5,0.7654E+03,0.0055E+03,1.000,3.79,10:36:34.000
228.18,3.3539,0.7653E+03,50.015,,5,0.7653E+03,0.0055E+03,1.000,3.81,10:36:34.100
228.24,3.3544,0.7656E+03,50.015,,5,0.7656E+03,0.0055E+03,1.000,3.79,10:36:34.200
228.25,3.3543,0.7656E+03,50.015,,5,0.7656E+03,0.0055E+03,1.000,3.75,10:36:34.300
228.27,3.3543,0.7657E+03,50.015,,5,0.7657E+03,0.0055E+03,1.000,3.77,10:36:34.400
228.22,3.3533,0.7653E+03,50.015,,5,0.7653E+03,0.0055E+03,1.000,3.78,10:36:34.500
228.19,3.3525,0.7650E+03,50.016,,5,0.7650E+03,0.0055E+03,1.000,3.78,10:36:34.600
228.19,3.3522,0.7649E+03,50.017,,5,0.7649E+03,0.0055E+03,1.000,3.83,10:36:34.700
228.15,3.3515,0.7646E+03,50.016,,5,0.7646E+03,0.0055E+03,1.000,3.82,10:36:34.800
228.19,3.3519,0.7648E+03,50.017,,5,0.7649E+03,0.0055E+03,1.000,3.77,10:36:34.900
228.14,3.3508,0.7644E+03,50.017,,5,0.7644E+03,0.0055E+03,1.000,3.77,10:36:35.000
228.13,3.3505,0.7643E+03,50.017,,5,0.7644E+03,0.0055E+03,1.000,3.80,10:36:35.100
228.20,3.3513,0.7647E+03,50.019,,5,0.7648E+03,0.0055E+03,1.000,3.79,10:36:35.200
228.23,3.3515,0.7649E+03,50.020,,5,0.7649E+03,0.0055E+03,1.000,3.82,10:36:35.300
228.19,3.3506,0.7646E+03,50.019,,5,0.7646E+03,0.0055E+03,1.000,3.80,10:36:35.400
228.15,3.3499,0.7643E+03,50.018,,5,0.7643E+03,0.0055E+03,1.000,3.76,10:36:35.500
228.14,3.3495,0.7641E+03,50.014,,5,0.7641E+03,0.0055E+03,1.000,3.79,10:36:35.600
228.15,3.3495,0.7642E+03,50.012,,5,0.7642E+03,0.0055E+03,1.000,3.82,10:36:35.700
228.16,3.3495,0.7642E+03,50.014,,5,0.7642E+03,0.0055E+03,1.000,3.79,10:36:35.800
228.15,3.3490,0.7640E+03,50.015,,5,0.7641E+03,0.0055E+03,1.000,3.81,10:36:35.900
228.20,3.3496,0.7644E+03,50.015,,5,0.7644E+03,0.0055E+03,1.000,3.81,10:36:36.000
228.41,3.3525,0.7657E+03,50.015,,5,0.7658E+03,0.0055E+03,1.000,3.74,10:36:36.100
228.34,3.3511,0.7652E+03,50.012,,5,0.7652E+03,0.0055E+03,1.000,3.72,10:36:36.200
228.36,3.3512,0.7653E+03,50.011,,5,0.7653E+03,0.0055E+03,1.000,3.70,10:36:36.300
228.34,3.3507,0.7651E+03,50.013,,5,0.7651E+03,0.0055E+03,1.000,3.71,10:36:36.400
228.12,3.3472,0.7635E+03,50.013,,5,0.7636E+03,0.0055E+03,1.000,3.83,10:36:36.500
228.19,3.3480,0.7639E+03,50.016,,5,0.7640E+03,0.0055E+03,1.000,3.78,10:36:36.600
228.19,3.3478,0.7639E+03,50.018,,5,0.7640E+03,0.0055E+03,1.000,3.73,10:36:36.700
228.19,3.3476,0.7638E+03,50.015,,5,0.7639E+03,0.0055E+03,1.000,3.74,10:36:36.800
228.17,3.3472,0.7637E+03,50.012,,5,0.7637E+03,0.0055E+03,1.000,3.76,10:36:36.900
228.17,3.3469,0.7636E+03,50.014,,5,0.7637E+03,0.0055E+03,1.000,3.77,10:36:37.000
228.19,3.3470,0.7637E+03,50.014,,5,0.7638E+03,0.0055E+03,1.000,3.79,10:36:37.100
228.24,3.3478,0.7641E+03,50.013,,5,0.7641E+03,0.0055E+03,1.000,3.77,10:36:37.200
228.24,3.3475,0.7640E+03,50.014,,5,0.7640E+03,0.0055E+03,1.000,3.74,10:36:37.300
228.28,3.3478,0.7642E+03,50.012,,5,0.7642E+03,0.0055E+03,1.000,3.80,10:36:37.400
228.24,3.3470,0.7639E+03,50.011,,5,0.7639E+03,0.0055E+03,1.000,3.77,10:36:37.500
228.30,3.3478,0.7643E+03,50.010,,5,0.7643E+03,0.0055E+03,1.000,3.75,10:36:37.600
228.27,3.3472,0.7641E+03,50.008,,5,0.7641E+03,0.0055E+03,1.000,3.75,10:36:37.700
228.29,3.3472,0.7641E+03,50.009,,5,0.7641E+03,0.0055E+03,1.000,3.76,10:36:37.800
228.27,3.3467,0.7639E+03,50.011,,5,0.7639E+03,0.0055E+03,1.000,3.76,10:36:37.900
228.29,3.3468,0.7640E+03,50.008,,5,0.7640E+03,0.0055E+03,1.000,3.74,10:36:38.000
228.28,3.3465,0.7639E+03,50.008,,5,0.7640E+03,0.0055E+03,1.000,3.72,10:36:38.100
228.30,3.3465,0.7640E+03,50.009,,5,0.7640E+03,0.0055E+03,1.000,3.74,10:36:38.200
228.31,3.3464,0.7640E+03,50.009,,5,0.7640E+03,0.0055E+03,1.000,3.73,10:36:38.300
228.33,3.3466,0.7641E+03,50.010,,5,0.7641E+03,0.0055E+03,1.000,3.74,10:36:38.400
228.30,3.3460,0.7638E+03,50.010,,5,0.7639E+03,0.0055E+03,1.000,3.73,10:36:38.500
228.31,3.3460,0.7639E+03,50.012,,5,0.7639E+03,0.0055E+03,1.000,3.72,10:36:38.600
228.30,3.3456,0.7638E+03,50.012,,5,0.7638E+03,0.0055E+03,1.000,3.73,10:36:38.700
228.29,3.3454,0.7637E+03,50.012,,5,0.7637E+03,0.0055E+03,1.000,3.75,10:36:38.800
228.26,3.3447,0.7634E+03,50.011,,5,0.7635E+03,0.0055E+03,1.000,3.80,10:36:38.900
228.27,3.3445,0.7634E+03,50.010,,5,0.7634E+03,0.0055E+03,1.000,3.78,10:36:39.000
228.28,3.3445,0.7635E+03,50.011,,5,0.7635E+03,0.0055E+03,1.000,3.78,10:36:39.100
228.30,3.3447,0.7636E+03,50.008,,5,0.7636E+03,0.0055E+03,1.000,3.79,10:36:39.200
228.29,3.3444,0.7634E+03,50.004,,5,0.7635E+03,0.0055E+03,1.000,3.78,10:36:39.300
228.31,3.3444,0.7636E+03,50.004,,5,0.7636E+03,0.0055E+03,1.000,3.75,10:36:39.400
228.28,3.3439,0.7633E+03,50.005,,5,0.7634E+03,0.0055E+03,1.000,3.76,10:36:39.500
228.27,3.3435,0.7632E+03,50.005,,5,0.7632E+03,0.0055E+03,1.000,3.76,10:36:39.600
228.27,3.3433,0.7631E+03,50.006,,5,0.7632E+03,0.0055E+03,1.000,3.75,10:36:39.700
228.31,3.3437,0.7634E+03,50.006,,5,0.7634E+03,0.0055E+03,1.000,3.74,10:36:39.800
228.18,3.3417,0.7625E+03,50.005,,5,0.7625E+03,0.0055E+03,1.000,3.74,10:36:39.900
228.26,3.3427,0.7630E+03,50.006,,5,0.7630E+03,0.0055E+03,1.000,3.72,10:36:40.000
228.30,3.3431,0.7632E+03,50.006,,5,0.7632E+03,0.0055E+03,1.000,3.76,10:36:40.100
228.32,3.3431,0.7633E+03,50.008,,5,0.7633E+03,0.0055E+03,1.000,3.75,10:36:40.200
228.32,3.3430,0.7632E+03,50.010,,5,0.7633E+03,0.0055E+03,1.000,3.77,10:36:40.300
228.33,3.3430,0.7633E+03,50.008,,5,0.7633E+03,0.0055E+03,1.000,3.76,10:36:40.400
228.35,3.3431,0.7634E+03,50.008,,5,0.7634E+03,0.0055E+03,1.000,3.74,10:36:40.500
228.28,3.3418,0.7629E+03,50.008,,5,0.7629E+03,0.0055E+03,1.000,3.75,10:36:40.600
228.23,3.3408,0.7624E+03,50.006,,5,0.7625E+03,0.0055E+03,1.000,3.76,10:36:40.700
228.25,3.3411,0.7626E+03,50.006,,5,0.7626E+03,0.0055E+03,1.000,3.76,10:36:40.800
228.22,3.3406,0.7624E+03,50.008,,5,0.7624E+03,0.0055E+03,1.000,3.78,10:36:40.900
228.22,3.3403,0.7623E+03,50.008,,5,0.7623E+03,0.0055E+03,1.000,3.77,10:36:41.000
228.24,3.3405,0.7624E+03,50.008,,5,0.7624E+03,0.0055E+03,1.000,3.79,10:36:41.100
228.27,3.3408,0.7626E+03,50.008,,5,0.7626E+03,0.0055E+03,1.000,3.81,10:36:41.200
228.28,3.3408,0.7626E+03,50.007,,5,0.7626E+03,0.0055E+03,1.000,3.78,10:36:41.300
228.33,3.3412,0.7629E+03,50.008,,5,0.7629E+03,0.0055E+03,1.000,3.78,10:36:41.400
228.32,3.3410,0.7628E+03,50.008,,5,0.7628E+03,0.0055E+03,1.000,3.76,10:36:41.500
228.36,3.3415,0.7630E+03,50.008,,5,0.7631E+03,0.0055E+03,1.000,3.76,10:36:41.600
228.31,3.3406,0.7627E+03,50.008,,5,0.7627E+03,0.0055E+03,1.000,3.76,10:36:41.700
228.27,3.3397,0.7623E+03,50.008,,5,0.7623E+03,0.0055E+03,1.000,3.76,10:36:41.800
228.28,3.3398,0.7624E+03,50.006,,5,0.7624E+03,0.0055E+03,1.000,3.76,10:36:41.900
228.34,3.3405,0.7627E+03,50.009,,5,0.7628E+03,0.0055E+03,1.000,3.74,10:36:42.000
228.32,3.3400,0.7626E+03,50.010,,5,0.7626E+03,0.0055E+03,1.000,3.76,10:36:42.100
228.37,3.3405,0.7628E+03,50.007,,5,0.7629E+03,0.0055E+03,1.000,3.78,10:36:42.200
228.31,3.3396,0.7625E+03,50.008,,5,0.7625E+03,0.0055E+03,1.000,3.76,10:36:42.300
228.33,3.3398,0.7626E+03,50.008,,5,0.7626E+03,0.0055E+03,1.000,3.78,10:36:42.400
228.36,3.3401,0.7627E+03,50.007,,5,0.7627E+03,0.0055E+03,1.000,3.79,10:36:42.500
228.33,3.3394,0.7625E+03,50.010,,5,0.7625E+03,0.0055E+03,1.000,3.73,10:36:42.600
228.34,3.3393,0.7625E+03,50.011,,5,0.7625E+03,0.0055E+03,1.000,3.76,10:36:42.700
228.23,3.3376,0.7617E+03,50.011,,5,0.7617E+03,0.0055E+03,1.000,3.80,10:36:42.800
228.21,3.3372,0.7616E+03,50.012,,5,0.7616E+03,0.0055E+03,1.000,3.77,10:36:42.900
228.17,3.3365,0.7613E+03,50.010,,5,0.7613E+03,0.0055E+03,1.000,3.77,10:36:43.000
228.17,3.3363,0.7612E+03,50.008,,5,0.7612E+03,0.0055E+03,1.000,3.77,10:36:43.100
228.23,3.3372,0.7616E+03,50.009,,5,0.7617E+03,0.0055E+03,1.000,3.76,10:36:43.200
228.24,3.3372,0.7617E+03,50.008,,5,0.7617E+03,0.0055E+03,1.000,3.77,10:36:43.300
228.24,3.3370,0.7616E+03,50.009,,5,0.7616E+03,0.0055E+03,1.000,3.78,10:36:43.400
228.25,3.3370,0.7617E+03,50.008,,5,0.7617E+03,0.0055E+03,1.000,3.79,10:36:43.500
228.28,3.3372,0.7618E+03,50.006,,5,0.7618E+03,0.0055E+03,1.000,3.77,10:36:43.600
228.25,3.3366,0.7616E+03,50.004,,5,0.7616E+03,0.0055E+03,1.000,3.77,10:36:43.700
228.30,3.3371,0.7618E+03,50.006,,5,0.7618E+03,0.0055E+03,1.000,3.78,10:36:43.800
228.28,3.3367,0.7617E+03,50.006,,5,0.7617E+03,0.0055E+03,1.000,3.74,10:36:43.900
228.23,3.3359,0.7613E+03,50.005,,5,0.7613E+03,0.0055E+03,1.000,3.73,10:36:44.000
228.20,3.3354,0.7611E+03,50.007,,5,0.7611E+03,0.0055E+03,1.000,3.76,10:36:44.100
228.23,3.3356,0.7613E+03,50.007,,5,0.7613E+03,0.0055E+03,1.000,3.76,10:36:44.200
228.22,3.3352,0.7611E+03,50.009,,5,0.7612E+03,0.0055E+03,1.000,3.76,10:36:44.300
228.20,3.3349,0.7610E+03,50.006,,5,0.7610E+03,0.0055E+03,1.000,3.77,10:36:44.400
228.19,3.3346,0.7609E+03,50.009,,5,0.7609E+03,0.0055E+03,1.000,3.79,10:36:44.500
228.17,3.3341,0.7607E+03,50.008,,5,0.7607E+03,0.0055E+03,1.000,3.78,10:36:44.600
228.17,3.3340,0.7607E+03,50.006,,5,0.7607E+03,0.0055E+03,1.000,3.74,10:36:44.700
228.17,3.3339,0.7607E+03,50.004,,5,0.7607E+03,0.0055E+03,1.000,3.76,10:36:44.800
228.17,3.3338,0.7606E+03,50.003,,5,0.7607E+03,0.0055E+03,1.000,3.78,10:36:44.900
228.16,3.3335,0.7606E+03,50.003,,5,0.7606E+03,0.0055E+03,1.000,3.73,10:36:45.000
228.16,3.3334,0.7606E+03,50.005,,5,0.7606E+03,0.0055E+03,1.000,3.76,10:36:45.100
228.18,3.3336,0.7607E+03,50.005,,5,0.7607E+03,0.0055E+03,1.000,3.77,10:36:45.200
228.17,3.3333,0.7606E+03,50.004,,5,0.7606E+03,0.0055E+03,1.000,3.72,10:36:45.300
228.14,3.3327,0.7603E+03,50.003,,5,0.7603E+03,0.0055E+03,1.000,3.75,10:36:45.400
228.14,3.3326,0.7603E+03,50.001,,5,0.7603E+03,0.0055E+03,1.000,3.75,10:36:45.500
228.16,3.3327,0.7604E+03,50.002,,5,0.7604E+03,0.0055E+03,1.000,3.74,10:36:45.600
228.16,3.3327,0.7604E+03,50.003,,5,0.7604E+03,0.0055E+03,1.000,3.73,10:36:45.700
228.13,3.3321,0.7601E+03,50.004,,5,0.7602E+03,0.0055E+03,1.000,3.76,10:36:45.800
228.13,3.3319,0.7601E+03,50.004,,5,0.7601E+03,0.0055E+03,1.000,3.77,10:36:45.900
228.13,3.3318,0.7600E+03,50.002,,5,0.7601E+03,0.0055E+03,1.000,3.76,10:36:46.000
228.08,3.3311,0.7597E+03,50.000,,5,0.7598E+03,0.0055E+03,1.000,3.74,10:36:46.100
228.06,3.3305,0.7595E+03,50.000,,5,0.7595E+03,0.0055E+03,1.000,3.76,10:36:46.200
228.03,3.3300,0.7593E+03,50.001,,5,0.7594E+03,0.0055E+03,1.000,3.75,10:36:46.300
228.04,3.3300,0.7594E+03,50.002,,5,0.7594E+03,0.0055E+03,1.000,3.72,10:36:46.400
228.05,3.3300,0.7594E+03,50.003,,5,0.7594E+03,0.0055E+03,1.000,3.75,10:36:46.500
228.03,3.3296,0.7592E+03,50.002,,5,0.7592E+03,0.0055E+03,1.000,3.74,10:36:46.600
228.06,3.3299,0.7594E+03,50.001,,5,0.7594E+03,0.0055E+03,1.000,3.75,10:36:46.700
228.10,3.3304,0.7597E+03,50.001,,5,0.7597E+03,0.0055E+03,1.000,3.73,10:36:46.800
228.08,3.3301,0.7595E+03,50.001,,5,0.7595E+03,0.0055E+03,1.000,3.73,10:36:46.900
228.04,3.3292,0.7592E+03,50.002,,5,0.7592E+03,0.0055E+03,1.000,3.72,10:36:47.000
228.04,3.3290,0.7591E+03,50.001,,5,0.7592E+03,0.0055E+03,1.000,3.73,10:36:47.100
228.01,3.3285,0.7589E+03,49.999,,5,0.7589E+03,0.0055E+03,1.000,3.74,10:36:47.200
228.02,3.3286,0.7590E+03,49.998,,5,0.7590E+03,0.0055E+03,1.000,3.72,10:36:47.300
228.01,3.3284,0.7589E+03,50.001,,5,0.7589E+03,0.0055E+03,1.000,3.67,10:36:47.400
227.99,3.3280,0.7587E+03,50.003,,5,0.7587E+03,0.0055E+03,1.000,3.73,10:36:47.500
227.95,3.3274,0.7585E+03,50.004,,5,0.7585E+03,0.0055E+03,1.000,3.72,10:36:47.600
228.02,3.3283,0.7589E+03,50.004,,5,0.7589E+03,0.0055E+03,1.000,3.67,10:36:47.700
228.01,3.3280,0.7588E+03,50.003,,5,0.7588E+03,0.0055E+03,1.000,3.73,10:36:47.800
228.01,3.3279,0.7588E+03,50.002,,5,0.7588E+03,0.0055E+03,1.000,3.76,10:36:47.900
228.07,3.3287,0.7592E+03,50.003,,5,0.7592E+03,0.0055E+03,1.000,3.71,10:36:48.000
228.08,3.3287,0.7592E+03,50.006,,5,0.7592E+03,0.0055E+03,1.000,3.72,10:36:48.100
228.05,3.3281,0.7589E+03,50.007,,5,0.7590E+03,0.0055E+03,1.000,3.72,10:36:48.200
228.09,3.3286,0.7592E+03,50.008,,5,0.7592E+03,0.0055E+03,1.000,3.72,10:36:48.300
228.07,3.3281,0.7590E+03,50.006,,5,0.7590E+03,0.0055E+03,1.000,3.73,10:36:48.400
228.09,3.3284,0.7591E+03,50.003,,5,0.7592E+03,0.0055E+03,1.000,3.71,10:36:48.500
228.01,3.3270,0.7586E+03,50.003,,5,0.7586E+03,0.0055E+03,1.000,3.71,10:36:48.600
228.01,3.3271,0.7586E+03,50.005,,5,0.7586E+03,0.0055E+03,1.000,3.70,10:36:48.700
228.00,3.3268,0.7585E+03,50.005,,5,0.7585E+03,0.0055E+03,1.000,3.70,10:36:48.800
228.02,3.3269,0.7586E+03,50.008,,5,0.7586E+03,0.0055E+03,1.000,3.73,10:36:48.900
227.95,3.3258,0.7581E+03,50.006,,5,0.7581E+03,0.0055E+03,1.000,3.73,10:36:49.000
227.93,3.3254,0.7579E+03,50.005,,5,0.7580E+03,0.0055E+03,1.000,3.74,10:36:49.100
227.95,3.3256,0.7580E+03,50.004,,5,0.7581E+03,0.0055E+03,1.000,3.76,10:36:49.200
227.96,3.3256,0.7581E+03,50.004,,5,0.7581E+03,0.0055E+03,1.000,3.76,10:36:49.300
227.94,3.3252,0.7579E+03,50.004,,5,0.7579E+03,0.0055E+03,1.000,3.74,10:36:49.400
227.92,3.3249,0.7578E+03,50.005,,5,0.7578E+03,0.0055E+03,1.000,3.75,10:36:49.500
227.92,3.3248,0.7578E+03,50.005,,5,0.7578E+03,0.0055E+03,1.000,3.76,10:36:49.600
228.01,3.3259,0.7583E+03,50.003,,5,0.7583E+03,0.0055E+03,1.000,3.74,10:36:49.700
227.99,3.3255,0.7582E+03,50.005,,5,0.7582E+03,0.0055E+03,1.000,3.72,10:36:49.800
228.00,3.3256,0.7582E+03,50.005,,5,0.7582E+03,0.0055E+03,1.000,3.73,10:36:49.900
227.96,3.3249,0.7579E+03,50.005,,5,0.7579E+03,0.0055E+03,1.000,3.74,10:36:50.000
227.98,3.3251,0.7580E+03,50.004,,5,0.7580E+03,0.0055E+03,1.000,3.70,10:36:50.100
227.97,3.3248,0.7579E+03,50.003,,5,0.7579E+03,0.0055E+03,1.000,3.74,10:36:50.200
228.00,3.3251,0.7581E+03,50.003,,5,0.7581E+03,0.0055E+03,1.000,3.74,10:36:50.300
227.96,3.3244,0.7578E+03,50.003,,5,0.7578E+03,0.0055E+03,1.000,3.71,10:36:50.400
227.93,3.3240,0.7576E+03,50.004,,5,0.7576E+03,0.0055E+03,1.000,3.72,10:36:50.500
227.98,3.3246,0.7579E+03,50.004,,5,0.7580E+03,0.0055E+03,1.000,3.71,10:36:50.600
227.98,3.3245,0.7579E+03,50.005,,5,0.7579E+03,0.0055E+03,1.000,3.73,10:36:50.700
227.96,3.3241,0.7577E+03,50.002,,5,0.7578E+03,0.0055E+03,1.000,3.74,10:36:50.800
227.97,3.3242,0.7578E+03,50.001,,5,0.7578E+03,0.0055E+03,1.000,3.75,10:36:50.900
227.99,3.3242,0.7579E+03,50.002,,5,0.7579E+03,0.0055E+03,1.000,3.75,10:36:51.000
227.95,3.3237,0.7576E+03,50.002,,5,0.7576E+03,0.0055E+03,1.000,3.77,10:36:51.100
227.95,3.3235,0.7576E+03,50.004,,5,0.7576E+03,0.0055E+03,1.000,3.74,10:36:51.200
227.93,3.3232,0.7574E+03,50.006,,5,0.7575E+03,0.0055E+03,1.000,3.77,10:36:51.300
227.97,3.3238,0.7577E+03,50.005,,5,0.7577E+03,0.0055E+03,1.000,3.78,10:36:51.400
227.98,3.3238,0.7577E+03,50.004,,5,0.7578E+03,0.0055E+03,1.000,3.77,10:36:51.500
228.02,3.3242,0.7580E+03,50.003,,5,0.7580E+03,0.0055E+03,1.000,3.75,10:36:51.600
228.02,3.3243,0.7580E+03,50.003,,5,0.7580E+03,0.0055E+03,1.000,3.76,10:36:51.700
228.07,3.3245,0.7582E+03,50.004,,5,0.7582E+03,0.0055E+03,1.000,3.77,10:36:51.800
228.02,3.3237,0.7578E+03,50.004,,5,0.7579E+03,0.0055E+03,1.000,3.76,10:36:51.900
228.03,3.3238,0.7579E+03,50.003,,5,0.7579E+03,0.0055E+03,1.000,3.76,10:36:52.000
228.03,3.3238,0.7579E+03,50.003,,5,0.7579E+03,0.0055E+03,1.000,3.78,10:36:52.100
228.05,3.3241,0.7580E+03,50.002,,5,0.7581E+03,0.0055E+03,1.000,3.78,10:36:52.200
228.03,3.3237,0.7579E+03,50.001,,5,0.7579E+03,0.0055E+03,1.000,3.75,10:36:52.300
228.00,3.3232,0.7577E+03,50.000,,5,0.7577E+03,0.0055E+03,1.000,3.76,10:36:52.400
227.98,3.3229,0.7575E+03,49.999,,5,0.7576E+03,0.0055E+03,1.000,3.75,10:36:52.500
228.02,3.3233,0.7578E+03,49.997,,5,0.7578E+03,0.0055E+03,1.000,3.77,10:36:52.600
227.98,3.3225,0.7574E+03,49.995,,5,0.7575E+03,0.0055E+03,1.000,3.75,10:36:52.700
227.99,3.3227,0.7575E+03,49.996,,5,0.7576E+03,0.0055E+03,1.000,3.73,10:36:52.800
227.99,3.3226,0.7575E+03,49.996,,5,0.7575E+03,0.0055E+03,1.000,3.80,10:36:52.900
227.97,3.3223,0.7574E+03,49.995,,5,0.7574E+03,0.0055E+03,1.000,3.78,10:36:53.000
227.96,3.3220,0.7573E+03,49.997,,5,0.7573E+03,0.0055E+03,1.000,3.73,10:36:53.100
227.93,3.3215,0.7571E+03,49.996,,5,0.7571E+03,0.0055E+03,1.000,3.78,10:36:53.200
227.90,3.3210,0.7568E+03,49.994,,5,0.7569E+03,0.0055E+03,1.000,3.75,10:36:53.300
227.84,3.3200,0.7564E+03,49.998,,5,0.7564E+03,0.0055E+03,1.000,3.75,10:36:53.400
